140,Terras do DÃ£o
141,Beira Interior
142,Panciu
143,BÃ­o BÃ­o Valley
144,Romania
145,Portuguese Table Wine
146,Minho
147,Missouri
148,New Mexico
149,Nevada
150,Bucelas
151,Peumo
152,San Antonio
153,Carnuntum
154,Estremadura
155,Canterbury
156,Spain Other
157,Drama
158,Ella Valley
159,Moselle Luxembourgeoise
160,WÃ¼rttemberg
161,Baden
162,Pangeon
163,Elqui Valley
164,Wairau Valley
165,Istria
166,Peljesac
167,Kakheti
168,Canelones
169,England
170,Marchigue
171,Paarl
172,Durbanville
173,Weinland Ã–sterreich
174,Mantinia
175,Chalkidiki
176,Lebanon
177,Setubal
178,Mosel-Saar-Ruwer
179,Colorado
180,Pocerina
181,British Columbia
182,Puente Alto
183,Kumeu
184,TrÃ¡s-os-Montes
185,Shomron
186,Rapsani
187,Vienna
188,New South Wales
189,Nelson
190,Waipara Valley
191,Constantia
192,Arizona
193,Pinto Bandeira
194,Primorska
195,Moldova
196,Uruguay
197,Zenata
198,South Africa
199,Massachusetts
200,Ohio
201,Ica
202,San Vicente
203,Nashik
204,Franschhoek
205,South Island
206,Atlantida
207,Thracian Valley
208,Tarnave
209,Vipavska Dolina
210,Bekaa Valley
211,Elgin
212,Itata Valley
213,Table wine
214,Samson
215,Madeira
216,Cyprus
217,Pageon
218,Vinho Espumante de Qualidade
219,Wellington
220,Danube River Plains
221,Gisborne
222,Obidos
223,Wairarapa
224,Armenia
225,Santa Cruz
226,KorÄula
227,Viile Timisului
228,Illinois
229,Aegean
230,Simonsberg-Paarl
231,Juanico
232,Black Sea Coastal
233,Santa Catarina
234,Overberg
235,Atalanti Valley
236,Sebes
237,Moscatel de SetÃºbal
238,Macedonia
239,Ribatejo
240,Germany
241,Palmela
242,Galil
243,Kras
244,Croatia
245,Waipara
246,Olifants River
247,Montevideo
248,Campanha
249,Israel
250,Neusiedlersee
251,Hungary
252,Lolol Valley
253,Cauquenes Valley
254,Groenekloof
255,Alenquer
256,Goriska Brda
257,Murfatlar
258,Moscatel do Douro
259,Washington-Oregon
260,New Zealand
261,Serra GaÃºcha
262,San Jose
263,Vale dos Vinhedos
264,Mittelburgenland
265,Lutzville Valley
266,North Carolina
267,Apalta
268,Malleco
269,Guerrouane
270,Valais
271,Choapa Valley
272,Georgia
273,Ankara
274,Samos
275,Mittelrhein
276,Eisenberg
277,Sagrada Familia
278,Austria
279,Mostar
280,Iowa
281,Tulbagh
282,Cederberg
283,Hemel en Aarde
284,Ceres Plateau
285,Bot River
286,Patras
287,Korinthia
288,Greece
289,San Clemente
290,Podunavlje
291,Florina
292,Buin
293,Haut-JudeÃ©
294,Ukraine
295,Terras do Sado
296,Maipo Valley-Colchagua Valley
297,Brazil
298,Breedekloof
299,Leyda Valley-Maipo Valley
300,Vermont
301,Switzerland
302,Waitaki Valley
303,Eger
304,Golan Heights
305,FruÅ¡ka Gora
306,Philadelphia
307,Muzla
308,MÃ¡tra
309,Pirque
310,Negev
311,Pitsilia Mountains
312,East Coast
313,Mavrodaphne of Patras
314,Attica
315,Progreso
316,ElazÄ±ÄŸ-Diyarbakir
317,Jonkershoek Valley
318,Tikves
319,Vale Trentino
320,Turkey
321,Waiheke Island
322,Molina
323,Serra do Sudeste
324,Dalmatian Coast
325,Eilandia
326,Dealurile Munteniei
327,Thraki
328,CuricÃ³ and Maipo Valleys
329,Å tajerska
330,Middle and South Dalmatia
331,Kentucky
332,Å½upa
333,Pafos
334,Monemvasia
335,SzekszÃ¡rd
336,ElazÄ±ÄŸ
337,Cappadocia
338,Kutjevo
339,Ismarikos
340,Connecticut
341,Sithonia
342,CuricÃ³ and Leyda Valleys
343,Agioritikos
344,Casablanca-CuricÃ³ Valley
345,Piekenierskloof
346,Elim
347,Malgas
348,Beotia
349,Algarve
350,Retsina
351,Amindeo
352,Coelemu
353,Cape South Coast
354,Sopron
355,Bulgaria
356,North Dalmatia
357,Northern Cape
358,Vinho da Mesa
359,Hvar
360,Cephalonia
361,Lemesos
362,Cahul
363,Cyclades
364,Breede River Valley
365,Ticino
366,Vlootenburg
367,Brda
368,DingaÄ
369,Morocco
370,Achaia
371,Polkadraai Hills
372,Rhode Island
373,Amyndeon
374,VÃ¢nju Mare
375,Hrvatsko Primorje
376,Central Greece
377,Dolenjska
378,Ã–sterreichischer Perlwein
379,Requinoa
380,Mavrodaphne de Cephalonie
381,Goumenissa
382,Portugal
383,Messinia
384,Lakonia
385,Markopoulo
386,Vinho Licoroso
387,Paardeberg
388,San Antonio de las Minas Valley
389,Krania Olympus
390,Corinthia
391,Slovenska Istra
392,Commandaria
393,Gladstone
394,Jerusalem Hills
395,Mount Athos
396,Colares
397,Helderberg
398,Casablanca & Leyda Valleys
399,Dealurile HuÈ™ilor
400,Urla-Thrace
401,SÃ¼dburgenland
402,Cape Peninsula
403,Codru Region
404,Sterea Ellada
405,Muscat of Patras
406,Imathia
407,Alenteo
408,Canada Other
409,Letrinon
410,Muscat of Kefallonian
411,Thessalikos
412,Hawaii
413,China
414,Limnos
415,Egypt
416,Viile Timis
417,Devon Valley
418,Krk
419,Arcadia
420,Cape Agulhas
421,Kathikas
422,Vin de Pays de Velvendo
423,Landwein Rhein
424,Lesbos
425,TÃ¡vora-Varosa
426,NeuchÃ¢tel
